"Libellé du chapitre SH";"Libellé du produit SH";"Continent";"Libellé du pays";"Libellé du flux";"Poids en KG 2000";"Valeur DHS 2000";"Poids en KG 2001";"Valeur DHS 2001";"Poids en KG 2002";"Valeur DHS 2002";"Poids en KG 2003";"Valeur DHS 2003";"Poids en KG 2004";"Valeur DHS 2004";"Poids en KG 2005";"Valeur DHS 2005";"Poids en KG 2006";"Valeur DHS 2006";"Poids en KG 2007";"Valeur DHS 2007";"Poids en KG 2008";"Valeur DHS 2008";"Poids en KG 2009";"Valeur DHS 2009";"Poids en KG 2010";"Valeur DHS 2010";"Poids en KG 2011";"Valeur DHS 2011";"Poids en KG 2012";"Valeur DHS 2012";"Poids en KG 2013";"Valeur DHS 2013";"Poids en KG 2014";"Valeur DHS 2014";"Poids en KG 2015";"Valeur DHS 2015";"Poids en KG 2016";"Valeur DHS 2016";"Poids en KG 2017";"Valeur DHS 2017";"Poids en KG 2018";"Valeur DHS 2018";"Poids en KG 2019";"Valeur DHS 2019";"Poids en KG 2020";"Valeur DHS 2020";"Poids en KG 2021";"Valeur DHS 2021";"Poids en KG 2022";"Valeur DHS 2022";"Poids en KG 2023";"Valeur DHS 2023";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPTS HERMETIQUEMENT FERMES NON CONGELEES";"AMERIQUE";"NICARAGUA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7922";"180271";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'ANANAS SANS ALCOOL AVEC SUCRE";"AFRIQUE";"MAURICE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"575";"13587";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PETITS POIS NON CONGELES EN RECIPIENTS HERMETIQUEMENT FERMES";"AFRIQUE";"TUNISIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"182,4";"2000";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPIENT HERMETIQUEMENT FERMES CONGELEES";"AFRIQUE";"MAURICE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3672";"52657";"0";"0";"4080";"60575";"0";"0";"3264";"48972";"3468";"51803";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PUREES ET PATES D'ABRICOTS SANS SUCRE";"EUROPE";"PAYS-BAS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1721";"18526";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"180,6";"3084";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OREILLONS D'ABRICOTS SANS SUCRE NI ALCOOL";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OREILLONS D'ABRICOTS SANS SUCRE NI ALCOOL";"EUROPE";"BELGIQUE";"Exportations FAB";"649146";"3856000";"597741";"4621700";"1229824";"9985694";"1161671";"11428142";"690428";"6096353";"735235";"6276262";"579600";"4415399";"504252";"4561318";"201554";"2083148";"93744";"987051";"55641";"469292";"110952";"1316948";"97372";"1225086";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"AFRIQUE";"GHANA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3,19";"106";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPTS HERMETIQUEMENT FERMES NON CONGELEES";"ASIE";"INDE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4286,4";"107338";"2808";"50684";"0";"0";"0";"0";"0";"0";"0";"0";"6480";"171038";"11666";"301006";"26985";"502087";"0";"0";"72817,56";"1251105";"19091,4";"213259";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'ANANAS SANS ALCOOL AVEC SUCRE";"AUTRE";"AVITAILLEMENT";"Exportations FAB";"0";"0";"6";"144";"0";"0";"36";"297";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"354";"4320";"6271";"169220";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"POIRES AUTREMENT PRÉPARÉES OU CONSERVÉES, SANS ALCOOL ET AVEC SUCRE";"EUROPE";"ESPAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"151,2";"1701";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPIENT HERMETIQUEMENT FERMES CONGELEES";"AFRIQUE";"TUNISIE";"Exportations FAB";"0";"0";"0";"0";"9360";"45000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PURÉES ET PÂTES DE NOISETTES SANS ADDITION DE SUCRE";"AFRIQUE";"MALI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7948,44";"163081,798";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OREILLONS D'ABRICOTS SANS SUCRE NI ALCOOL";"EUROPE";"POLOGNE";"Exportations FAB";"0";"0";"0";"0";"75072";"676178";"37094";"398200";"77859";"768284";"73290";"681550";"22218";"208000";"23500";"225318";"18547";"212350";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OREILLONS D'ABRICOTS SANS SUCRE NI ALCOOL";"EUROPE";"ESPAGNE";"Exportations FAB";"0";"0";"0";"0";"37094";"309323";"55641";"539800";"37094";"365100";"62983";"606300";"27846";"229804";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"AFRIQUE";"MAURICE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"516";"8177";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"180,6";"3085";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPTS HERMETIQUEMENT FERMES NON CONGELEES";"ASIE";"KOWEIT";"Exportations FAB";"34680";"272737";"30288";"247791";"0";"0";"0";"0";"12943";"188210";"11557";"207433";"12465";"218376";"31279";"690274";"4969";"102798";"4682";"94335";"0";"0";"1060";"96468";"12048,4";"233859";"19631,04";"336144";"40635,04";"517824";"50197,4";"614182,41";"62129,2";"750695,55";"80181,2";"1058394";"72681,4";"896647";"79335,4";"1021284";"113747,88";"1453319";"0";"0";"74794,25";"1027603";"91131,25";"1398504";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'ANANAS SANS ALCOOL AVEC SUCRE";"EUROPE";"FRANCE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34751";"500864";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"POIRES AUTREMENT PREPARES OU CONSERVES, AVEC OU SANS SUCRE OU ALCOOL";"AFRIQUE";"TUNISIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10080";"235061";"4620";"116876";"6720";"191504";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPIENT HERMETIQUEMENT FERMES CONGELEES";"AMERIQUE";"CANADA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10856";"96868";"0";"0";"1310";"12833";"0";"0";"0";"0";"0";"0";"10580,88";"197549";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5166,72";"83824";"8797";"125248";"16312";"218611";"9401";"124110";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PURÉES ET PÂTES DE NOISETTES SANS ADDITION DE SUCRE";"AFRIQUE";"MAURITANIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"343,1";"6898,45";"0";"0";"17609,16";"401210,001";"16317,36";"332185,565";"21201,96";"545411,457";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PAMPLEMOUSSES ET POMELOS AUTREMENT PRÉPARÉS OU CONSERVES SANS ALCOOL  AVEC  SUCRE";"EUROPE";"PORTUGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"300";"9212";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PAMPLEMOUSSES ET POMELOS AVEC SUCRE ET SANS ALCOOL";"EUROPE";"ALLEMAGNE";"Exportations FAB";"0";"0";"5040";"43737";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"AFRIQUE";"TCHAD";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2376";"510202";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPTS HERMETIQUEMENT FERMES NON CONGELEES";"ASIE";"OMAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"500";"8000";"40";"900";"113";"1638";"110";"26708";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13143";"197110,72";"8087,8";"116456,98";"15189";"316705,44";"3240";"89022,01";"0";"0";"0";"0";"13282,5";"292893";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"AFRIQUE";"ALGERIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"300";"0";"0";"0";"0";"7098";"114121";"0";"0";"20808";"349129";"32789,52";"529737";"11212,56";"194343";"43598,88";"719954";"28511,04";"530765";"20900";"421868";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"POMME DE TERRE NON CONGELEE AUTREMENT PRESENTEE";"AFRIQUE";"SENEGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"768";"17555";"5421";"308969";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"223";"13340,7";"475,35";"23152,5";"0";"0";"0";"0";"0";"0";"0";"0";"4276,01";"246776";"8432,66";"481800";"15399,21";"917340";"18797,04";"1266475";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPIENT HERMETIQUEMENT FERMES CONGELEES";"ASIE";"EMIRATS ARABES UNIS";"Exportations FAB";"0";"0";"0";"0";"6005";"78833";"0";"0";"0";"0";"0";"0";"2082";"30934";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21,15";"539";"1068";"8544";"33,33";"2058";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"TERFES (TRUFFES BLANCHES) EN RECIPTS HERMETIQUEMENT FERMES";"AUSTRALIE";"AUSTRALIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PÊCHES, ENTIERS OU EN MORCEAUX MM PELÉS OU DÉNOY OU ÉPÉP, PRÉPARÉS OU CONSERVÉS AU SUCRE OU AU SIROP";"AFRIQUE";"ALGERIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"76000";"1106743";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PATES DE MARRONS AVEC SUCRE.HUMIDITE <OU=40%";"AFRIQUE";"TUNISIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18000";"115538";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"AFRIQUE";"TUNISIE";"Exportations FAB";"0";"0";"6358";"124880";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24558";"377550";"174789";"1709369";"82640";"930141";"54288";"801914";"102162,52";"1248142";"1860";"29576";"11730,82";"264547,02";"0";"0";"217,5";"5415";"9829,48";"79735";"0";"0";"7317,16";"128156";"4410";"96202";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPTS HERMETIQUEMENT FERMES NON CONGELEES";"AUSTRALIE";"AUSTRALIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"1578";"33182";"900";"17287";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"110";"2108";"0";"0";"4144";"55534";"9104";"156422";"3000,96";"171015";"0";"0";"4292,48";"49519";"2599,2";"30860";"8523,36";"96863";"3336,72";"38395";"0";"0";"13356";"214393";"104269";"2419278";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"ASIE";"EMIRATS ARABES UNIS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4300,8";"99409";"0";"0";"0";"0";"0";"0";"25";"38";"40,8";"553";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"POMME DE TERRE NON CONGELEE AUTREMENT PRESENTEE";"AMERIQUE";"ETATS-UNIS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6947,9";"319393";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPTS HERMETIQUEMENT FERMES NON CONGELEES";"AFRIQUE";"BENIN";"Exportations FAB";"33446";"536241";"33264";"637810";"21957";"392761";"23546";"421431";"37408";"593840";"39668";"627837";"32518";"523918";"50169";"1159572";"55104";"1299891";"18000";"425647";"27648";"671467";"42120";"883751";"50843";"1148844,68";"9852";"196707,55";"32100";"640674,65";"19596";"355591,09";"22253";"408173,49";"19056";"368927";"0";"0";"0";"0";"13445";"186940";"0";"0";"12729";"206533";"10404";"244162";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"TERFES (TRUFFES BLANCHES) EN RECIPTS HERMETIQUEMENT FERMES";"EUROPE";"FRANCE";"Exportations FAB";"33371";"3291026";"29031";"2702781";"19995";"1308936";"35520";"4370428";"30427";"3016020";"38030";"3065390";"46123";"4166592";"55168";"5765325";"12664";"1183449";"66676";"5496498";"44089";"3500015";"62966";"4473177";"26549,6";"2401639,9";"38261,4";"4306654,96";"8030";"755333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PÊCHES, ENTIERS OU EN MORCEAUX MM PELÉS OU DÉNOY OU ÉPÉP, PRÉPARÉS OU CONSERVÉS AU SUCRE OU AU SIROP";"AFRIQUE";"EGYPTE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45360";"776972";"20160";"321068";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PÊCHES, Y COMPRIS LES BRUGNONS ET NECTARINES SANS ALCOOL, AVEC SUCRE";"AFRIQUE";"ALGERIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23160";"434221";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"EUROPE";"ALLEMAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"58";"156";"0";"0";"30";"50";"0";"0";"4";"56";"0";"0";"722";"13653";"0";"0";"36,04";"664";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPTS HERMETIQUEMENT FERMES NON CONGELEES";"EUROPE";"AUTRICHE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"131";"2332";"5910";"53356";"8316";"78454";"1663";"15592";"977";"10735";"7333";"80009";"0";"0";"5095";"52558";"0";"0";"0";"0";"1015,2";"23421";"0";"0";"1569";"30022";"0";"0";"0";"0";"12783,6";"201339";"3960";"77010";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"EUROPE";"SUISSE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"46,08";"738";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"POMME DE TERRE NON CONGELEE AUTREMENT PRESENTEE";"ASIE";"KOWEIT";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38,4";"2604";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"OLIVES VERTES EN RECIPTS HERMETIQUEMENT FERMES NON CONGELEES";"AFRIQUE";"EGYPTE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10,2";"440";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"TOMATES ENTIERES OU EN MORCEAUX, PREPAREES OU CONSERVEES ";"AFRIQUE";"EGYPTE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44,4";"2852";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PÊCHES, ENTIERS OU EN MORCEAUX MM PELÉS OU DÉNOY OU ÉPÉP, PRÉPARÉS OU CONSERVÉS AU SUCRE OU AU SIROP";"AFRIQUE";"GHANA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4,8";"512";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PÊCHES, Y COMPRIS LES BRUGNONS ET NECTARINES SANS ALCOOL, AVEC SUCRE";"AFRIQUE";"LIBYE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50000";"873836";"21000";"422831";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"PRÉPARATIONS DE LÉGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES";"PREPARATIONS D'AUTRES FRUITS AVEC SUCRE,HUMIDITE 40% & MOINS";"EUROPE";"ROYAUME-UNI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"112";"0";"0";"0";"0";"4262,16";"64708";"3612";"51686";"0";"0";"2528,4";"39509";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
